id,compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender_new,weight_change_percent,weight_change_significance,ITP,pubmed_id,notes,last_modified
2032,Tetramethylpyrazine,Caenorhabditis elegans,N2,100 µM,,,5.65,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2031,Tetraethylammonium chloride,Caenorhabditis elegans,N2,100 µM,,,6.58,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2029,Salsalate,Caenorhabditis elegans,N2,100 µM,,,-4.62,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2028,Rizatriptan Benzoate,Caenorhabditis elegans,N2,100 µM,,,-11.71,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2027,Propantheline Bromide,Caenorhabditis elegans,N2,100 µM,,,-9.53,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2026,Perphenazine,Caenorhabditis elegans,N2,100 µM,,,-16.16,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2025,Oxcarbazepine,Caenorhabditis elegans,N2,100 µM,,,-17.92,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2023,NSC 11926 (Aristolochic acid I),Caenorhabditis elegans,N2,100 µM,,,-47.65,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2022,Nafadotride,Caenorhabditis elegans,N2,100 µM,,,-6.23,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2021,Memantine Hydrochloride,Caenorhabditis elegans,N2,100 µM,,,9.2,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2020,Lomefloxacin Hydrochloride,Caenorhabditis elegans,N2,100 µM,,,1.44,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2019,Limonin,Caenorhabditis elegans,N2,100 µM,,,-0.79,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2018,Kanamycin A sulfate,Caenorhabditis elegans,N2,100 µM,,,-3.91,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2017,JS-K,Caenorhabditis elegans,N2,100 µM,,,-2.97,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2016,Itraconazole,Caenorhabditis elegans,N2,100 µM,,,1.75,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2014,Eserine hemisulfate salt,Caenorhabditis elegans,N2,100 µM,,,1.02,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2013,Eserine,Caenorhabditis elegans,N2,100 µM,,,4.2,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2012,Dofetilide,Caenorhabditis elegans,N2,100 µM,,,4.73,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2011,Cryptotanshinone,Caenorhabditis elegans,N2,100 µM,,,-4.46,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2010,Cinoxacin,Caenorhabditis elegans,N2,100 µM,,,-4.95,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2009,Auraptene,Caenorhabditis elegans,N2,100 µM,,,-0.17,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2008,Amlexanox,Caenorhabditis elegans,N2,100 µM,,,5.39,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2007,Amikacin hydrate,Caenorhabditis elegans,N2,100 µM,,,10.03,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2006,Zomepirac sodium,Caenorhabditis elegans,N2,10 µM,,,4.59,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2005,ZD7114 hydrochloride,Caenorhabditis elegans,N2,10 µM,,,0.57,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2004,Viramune,Caenorhabditis elegans,N2,10 µM,,,0.62,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2003,Sulindac Sulfide,Caenorhabditis elegans,N2,10 µM,,,1.71,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2002,Sulfacetamide,Caenorhabditis elegans,N2,10 µM,,,-5.09,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
2000,Ritodrine hydrochloride,Caenorhabditis elegans,N2,10 µM,,,-4.95,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1999,R(+)-SCH-23390 hydrochloride,Caenorhabditis elegans,N2,10 µM,,,-1.47,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1998,Propantheline Bromide,Caenorhabditis elegans,N2,10 µM,,,-4.06,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1997,Ononetin,Caenorhabditis elegans,N2,10 µM,,,2.69,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1996,O6-benzylguanine,Caenorhabditis elegans,N2,10 µM,,,-1.35,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1994,Milnacipran Hydrochloride,Caenorhabditis elegans,N2,10 µM,,,-4.24,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1993,Mycophenolic acid,Caenorhabditis elegans,N2,10 µM,,,0.24,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1992,Memantine Hydrochloride,Caenorhabditis elegans,N2,10 µM,,,0.28,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1991,Levosulpiride,Caenorhabditis elegans,N2,10 µM,,,-2.36,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1990,Limonin,Caenorhabditis elegans,N2,10 µM,,,-3.41,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1989,Lamotrigine,Caenorhabditis elegans,N2,10 µM,,,4.46,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1988,Fluvoxamine,Caenorhabditis elegans,N2,10 µM,,,-9.64,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1987,Geldanamycin,Caenorhabditis elegans,N2,10 µM,,,3.51,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1985,Cryptotanshinone,Caenorhabditis elegans,N2,10 µM,,,-8.22,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1984,Doxazosin mesylate,Caenorhabditis elegans,N2,10 µM,,,6.96,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1983,Dofetilide,Caenorhabditis elegans,N2,10 µM,,,-0.72,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1982,Cefazolin sodium,Caenorhabditis elegans,N2,10 µM,,,-4.27,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1981,Amlexanox,Caenorhabditis elegans,N2,10 µM,,,-2.21,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1980,Auraptene,Caenorhabditis elegans,N2,10 µM,,,-2.52,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1979,"3,4'-Dihydroxyflavone",Caenorhabditis elegans,N2,10 µM,,,0.33,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1978,Ziprasidone hydrochloride monohydrate,Caenorhabditis elegans,N2,100 µM,,,-7.97,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1975,SKF95282 dimaleate,Caenorhabditis elegans,N2,100 µM,,,13.16,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1974,PNU-74654,Caenorhabditis elegans,N2,100 µM,,,2.46,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1973,NSC170984 (Pimozide),Caenorhabditis elegans,N2,100 µM,,,17.73,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1972,Genistein,Caenorhabditis elegans,N2,100 µM,,,-0.72,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1971,Gedunin,Caenorhabditis elegans,N2,100 µM,,,1.97,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1970,Fluspirilene,Caenorhabditis elegans,N2,100 µM,,,4.3,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1969,Chlorhexidine,Caenorhabditis elegans,N2,100 µM,,,-25.33,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1968,Cetylpyridinium chloride,Caenorhabditis elegans,N2,100 µM,,,10.22,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1967,Ceoxide beads,Caenorhabditis elegans,N2,100 µM,,,-0.76,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1966,Alln,Caenorhabditis elegans,N2,100 µM,,,0.97,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1965,6526-0645,Caenorhabditis elegans,N2,100 µM,,,5.33,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1964,"5,7,4Trimethoxyfavone",Caenorhabditis elegans,N2,100 µM,,,-0.35,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1963,Ziprasidone hydrochloride monohydrate,Caenorhabditis elegans,N2,10 µM,,,-20.7,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1961,Vincristine sulfate,Caenorhabditis elegans,N2,10 µM,,,-4.32,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1960,SKF95282 dimaleate,Caenorhabditis elegans,N2,10 µM,,,7.14,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1959,PNU-74654,Caenorhabditis elegans,N2,10 µM,,,-0.92,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1958,Epimedium extract,Caenorhabditis elegans,N2,10 µM,,,-3.38,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1957,Gedunin,Caenorhabditis elegans,N2,10 µM,,,6.82,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1956,Fluspirilene,Caenorhabditis elegans,N2,10 µM,,,-3.73,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1955,Flunarizine hydrochloride,Caenorhabditis elegans,N2,10 µM,,,0.63,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1954,Cetylpyridinium chloride,Caenorhabditis elegans,N2,10 µM,,,7.0,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1953,Ceoxide beads,Caenorhabditis elegans,N2,10 µM,,,-1.42,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1952,Carvedilol,Caenorhabditis elegans,N2,10 µM,,,0.54,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1951,"5,7,4Trimethoxyfavone",Caenorhabditis elegans,N2,10 µM,,,0.21,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1950,6526-0645,Caenorhabditis elegans,N2,10 µM,,,1.69,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1949,4'-Demethylpipodophyllotoxin,Caenorhabditis elegans,N2,10 µM,,,7.8,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1948,Rotenone,Caenorhabditis elegans,N2,100 µM,,,-23.57,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1947,Rotenone II,Caenorhabditis elegans,N2,100 µM,,,-20.03,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1946,Pterostilbene,Caenorhabditis elegans,N2,100 µM,,,-33.99,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1945,Phenelzine sulfate,Caenorhabditis elegans,N2,100 µM,,,-0.84,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1944,Nisoldipine,Caenorhabditis elegans,N2,100 µM,,,-10.2,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1943,Nicolsamide,Caenorhabditis elegans,N2,100 µM,,,0.1,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1942,Licochalcone A,Caenorhabditis elegans,N2,100 µM,,,-20.92,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1941,Gedunin,Caenorhabditis elegans,N2,100 µM,,,0.92,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1940,Ethopropazine Hydrochloride,Caenorhabditis elegans,N2,100 µM,,,-3.6,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1939,Deguelin,Caenorhabditis elegans,N2,100 µM,,,-2.23,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1937,Clofilium Tosylate,Caenorhabditis elegans,N2,100 µM,,,-7.66,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1935,Antimycin A,Caenorhabditis elegans,N2,100 µM,,,-47.24,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1934,Astemizole,Caenorhabditis elegans,N2,100 µM,,,-10.21,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1933,4112-3315,Caenorhabditis elegans,N2,100 µM,,,3.25,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1932,Supercinnamaldehyde,Caenorhabditis elegans,N2,10 µM,,,-10.22,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1931,Rotenone II,Caenorhabditis elegans,N2,10 µM,,,-46.76,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1930,Podofilox,Caenorhabditis elegans,N2,10 µM,,,2.13,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1929,Phenelzine sulfate,Caenorhabditis elegans,N2,10 µM,,,-3.17,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1928,Palmatine,Caenorhabditis elegans,N2,10 µM,,,-1.15,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1926,Licochalcone A,Caenorhabditis elegans,N2,10 µM,,,-0.18,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1925,Gramicidin,Caenorhabditis elegans,N2,10 µM,,,-3.93,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1923,Deguelin,Caenorhabditis elegans,N2,10 µM,,,-5.84,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1922,Curcumin,Caenorhabditis elegans,N2,10 µM,,,-7.11,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1921,Cannabidiol,Caenorhabditis elegans,N2,10 µM,,,-2.67,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1919,Benzalkonium chloride,Caenorhabditis elegans,N2,10 µM,,,-9.09,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1918,Antimycin A,Caenorhabditis elegans,N2,10 µM,,,-63.91,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1917,3-methoxycatechol,Caenorhabditis elegans,N2,10 µM,,,-0.24,NS,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1916,16(17)-epoxy-21-acetoxy-5-pregnenolone,Caenorhabditis elegans,N2,10 µM,,,-17.54,S,,NA,Unknown,,NA,No,33008901,,2024-06-17 08:57:17
1915,Berberine,Caenorhabditis elegans,N2,20 µM,,,3.1,NS,,NA,Unknown,,NA,No,32941928,,2024-06-17 08:57:17
1914,Berberine,Caenorhabditis elegans,N2,4 µM,,,17.36,S,,NA,Unknown,,NA,No,32941928,,2024-06-17 08:57:17
1913,Sappanone A,Caenorhabditis elegans,N2,50 µM,,,20.13,S,,NA,Unknown,,NA,No,32941928,,2024-06-17 08:57:17
1912,Sappanone A,Caenorhabditis elegans,N2,10 µM,,,7.66,NS,,NA,Unknown,,NA,No,32941928,,2024-06-17 08:57:17
1911,Sappanone A,Caenorhabditis elegans,N2,2 µM,,,11.54,S,,NA,Unknown,,NA,No,32941928,,2024-06-17 08:57:17
1910,Propafenone hydrochloride,Caenorhabditis elegans,N2,20 µM,,,-14.5,S,,NA,Unknown,,NA,No,33723245,,2024-06-17 08:57:17
1909,ISRIB,Caenorhabditis elegans,N2,20 µM,,,-3.0,NS,,NA,Unknown,,NA,No,33723245,,2024-06-17 08:57:17
1908,Estradiol valerate,Caenorhabditis elegans,N2,20 µM,,,18.5,S,,NA,Unknown,,NA,No,33723245,,2024-06-17 08:57:17
1907,L-Carnitine,Caenorhabditis elegans,N2,10 μM,,,10.0,S,,NA,Unknown,,NA,No,33290254,,2024-06-17 08:57:17
1906,Caffeic acid,Caenorhabditis elegans,N2,700 μM,,,11.3,S,,NA,Unknown,,NA,No,33432954,,2024-06-17 08:57:17
1905,Caffeic acid,Caenorhabditis elegans,N2,500 μM,,,15.57,S,,NA,Unknown,,NA,No,33432954,,2024-06-17 08:57:17
1904,Caffeic acid,Caenorhabditis elegans,N2,100 μM,,,8.25,NS,,NA,Unknown,,NA,No,33432954,,2024-06-17 08:57:17
1903,Sulforaphane,Caenorhabditis elegans,N2,400 μM,,,15.46,S,,NA,Unknown,,NA,No,33471780,,2024-06-17 08:57:17
1902,CMS121,Drosophila melanogaster,w1118/+,5 µM,,,8.46,S,,NA,Unknown,,NA,No,33550278,,2024-06-17 08:57:17
1901,Sulforaphane,Caenorhabditis elegans,N2,100 μM,,,18.2,S,,NA,Unknown,,NA,No,33471780,,2024-06-17 08:57:17
1900,Sulforaphane,Caenorhabditis elegans,N2,200 μM,,,13.31,S,,NA,Unknown,,NA,No,33471780,,2024-06-17 08:57:17
1899,"2,5-Di-tert-butylhydroquinone",Caenorhabditis elegans,N2,250 µM,,,18.8,S,,NA,Unknown,,NA,No,33766744,,2024-06-17 08:57:17
1898,Thapsigargin,Caenorhabditis elegans,N2,10 nM,,,7.5,S,,NA,Unknown,,NA,No,33766744,,2024-06-17 08:57:17
1897,6-Hydroxyflavone,Caenorhabditis elegans,N2,25 µM,,,0.57,NS,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1896,"6,7-Dihydroxyflavone",Caenorhabditis elegans,N2,100 µM,,,0.41,NS,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1895,"6,7-Dihydroxyflavone",Caenorhabditis elegans,N2,50 µM,,,-1.29,NS,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1894,"7,8-Dihydroxyflavone",Caenorhabditis elegans,N2,100 µM,,,-4.68,S,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1893,"7,8-Dihydroxyflavone",Caenorhabditis elegans,N2,25 µM,,,-1.3,NS,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1892,"7,8-Dihydroxyflavone",Caenorhabditis elegans,N2,10 µM,,,4.97,S,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1891,Scutellarein,Caenorhabditis elegans,N2,50 µM,,,-7.13,S,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1890,Chrysin,Caenorhabditis elegans,N2,100 µM,,,-1.91,NS,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1889,Chrysin,Caenorhabditis elegans,N2,50 µM,,,3.0,NS,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1888,Chrysin,Caenorhabditis elegans,N2,10 µM,,,8.46,S,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1887,Baicalein,Caenorhabditis elegans,N2,100 µM,,,4.4,S,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1886,Baicalein,Caenorhabditis elegans,N2,50 µM,,,2.72,NS,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1885,Baicalein,Caenorhabditis elegans,N2,10 µM,,,16.54,S,,NA,Unknown,,NA,No,33809299,,2024-06-17 08:57:17
1884,Caffeic acid,Caenorhabditis elegans,N2,200 µM,,,15.85,S,11.52,NA,Unknown,,NA,No,33802064,,2024-06-17 08:57:17
1883,Ferulic Acid,Caenorhabditis elegans,N2,900 μM,,,4.46,S,,NA,Unknown,,NA,No,33924155,,2024-06-17 08:57:17
1882,Ferulic Acid,Caenorhabditis elegans,N2,700 μM,,,6.06,S,,NA,Unknown,,NA,No,33924155,,2024-06-17 08:57:17
1881,Ferulic Acid,Caenorhabditis elegans,N2,300 μM,,,-3.58,NS,,NA,Unknown,,NA,No,33924155,,2024-06-17 08:57:17
1880,Ferulic Acid,Caenorhabditis elegans,N2,100 μM,,,4.75,S,,NA,Unknown,,NA,No,33924155,,2024-06-17 08:57:17
1879,Trilobatin,Caenorhabditis elegans,N2,125 μM,,,22.1,S,,NA,Unknown,,NA,No,33935768,,2024-06-17 08:57:17
1878,Trilobatin,Caenorhabditis elegans,N2,62.5 μM,,,11.7,S,,NA,Unknown,,NA,No,33935768,,2024-06-17 08:57:17
1877,Trilobatin,Caenorhabditis elegans,N2,250 μM,,,7.7,S,,NA,Unknown,,NA,No,33935768,,2024-06-17 08:57:17
1876,Zearalenone,Caenorhabditis elegans,N2,1.25 μM,,,-4.76,NS,,NA,Unknown,,NA,No,33940230,,2024-06-17 08:57:17
1875,Phosphatidylethanolamine,Caenorhabditis elegans,N2,1 mg/L,,,12.7,S,20.0,NA,Unknown,,NA,No,33974957,,2024-06-17 08:57:17
1874,Zearalenone,Caenorhabditis elegans,N2,50 μM,,,-19.05,S,,NA,Unknown,,NA,No,33940230,,2024-06-17 08:57:17
1871,CGP37157,Caenorhabditis elegans,N2,100 µM,,,10.9,S,,NA,Unknown,,NA,No,30705628,(None),2024-06-17 08:57:17
1870,CGP37157,Caenorhabditis elegans,N2,50 µM,,,14.9,S,,NA,Unknown,,NA,No,30705628,(None),2024-06-17 08:57:17
1869,Isoprenol,Caenorhabditis elegans,N2,1 mM,,,19.23,S,22.6,NA,Unknown,,NA,No,30624146,,2024-06-17 08:57:17
1868,Isoprenol,Caenorhabditis elegans,N2,0.5 mM,,,25.26,S,28.0,NA,Unknown,,NA,No,30624146,,2024-06-17 08:57:17
1867,Isoprenol,Caenorhabditis elegans,N2,0.1 mM,,,7.81,S,4.0,NA,Unknown,,NA,No,30624146,,2024-06-17 08:57:17
1866,Tanespimycin,Caenorhabditis elegans,N2,100 µM,,,23.52,S,,NA,Unknown,,NA,No,30625143,None,2024-06-17 08:57:17
1865,Urolithin A,Caenorhabditis elegans,N2,10 µM,,,24.0,S,,NA,Unknown,,NA,No,27400265,None,2024-06-17 08:57:17
1864,Urolithin A,Caenorhabditis elegans,N2,30 µM,,,40.7,S,,NA,Unknown,,NA,No,27400265,None,2024-06-17 08:57:17
1863,Urolithin A,Caenorhabditis elegans,N2,50 µM,,,45.4,S,,NA,Unknown,,NA,No,27400265,None,2024-06-17 08:57:17
1862,Urolithin D,Caenorhabditis elegans,N2,50 µM,,,19.0,S,,NA,Unknown,,NA,No,27400265,None,2024-06-17 08:57:17
1861,Urolithin C,Caenorhabditis elegans,N2,50 µM,,,36.0,S,,NA,Unknown,,NA,No,27400265,None,2024-06-17 08:57:17
1860,Urolithin B,Caenorhabditis elegans,N2,50 µM,,,36.6,S,,NA,Unknown,,NA,No,27400265,None,2024-06-17 08:57:17
1859,Ellagic acid,Caenorhabditis elegans,N2,50 µM,,,-4.3,NS,,NA,Unknown,,NA,No,27400265,None,2024-06-17 08:57:17
1858,Paxilline,Caenorhabditis elegans,N2,10 nM,,,26.62,S,,NA,Unknown,,NA,No,30613772,Treatment started at later age (5-7 adult days). When treatment begins at days 1 and 3 lifespan was not increased,2024-06-17 08:57:17
1857,Agrimonia procera extract,Caenorhabditis elegans,N2,200 µg/mL,,,7.5,S,,NA,Unknown,,NA,No,30558122,None,2024-06-17 08:57:17
1856,Agrimonia procera extract,Caenorhabditis elegans,N2,100 µg/mL,,,12.7,S,,NA,Unknown,,NA,No,30558122,None,2024-06-17 08:57:17
1855,Agrimonia procera extract,Caenorhabditis elegans,N2,50 µg/mL,,,8.1,S,,NA,Unknown,,NA,No,30558122,None,2024-06-17 08:57:17
1854,GDF11,Nothobranchius guentheri,,0.2 mg/kg,,,8.51,S,7.69,NA,Unknown,,NA,No,30519861,Treatment started at 9-month-old animals,2024-06-17 08:57:17
1853,Curcumin,Drosophila melanogaster,Canton-S,0.2 mg/g,,,6.74,S,8.77,NA,Female,,NA,No,30488487,None,2024-06-17 08:57:17
1852,Curcumin,Drosophila melanogaster,Canton-S,0.2 mg/g,,,3.01,NS,4.91,NA,Male,,NA,No,30488487,None,2024-06-17 08:57:17
1850,Dimethylaminoethyl p-chlorophenoxyacetate,Rattus norvegicus,Swiss,0.3g/L,,,27.3,S,39.7,NA,Male,,NA,No,4147092,,2024-06-17 08:57:17
1839,Sodim cyclamate,Rattus norvegicus,Wistar,0.43/100 g,,,9.77,S,-11.28,NA,Male,,NA,No,5132583,,2024-06-17 08:57:17
1838,Minocycline,Caenorhabditis elegans,N2,200 µM,,,30.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1837,Minocycline,Caenorhabditis elegans,N2,100 µM,,,48.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1836,Minocycline,Caenorhabditis elegans,N2,50 µM,,,33.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1835,Minocycline,Caenorhabditis elegans,N2,200 µM,,,14.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1834,Minocycline,Caenorhabditis elegans,N2,100 µM,,,30.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1832,Minocycline,Caenorhabditis elegans,N2,200 µM,,,10.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1831,Minocycline,Caenorhabditis elegans,N2,100 µM,,,51.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1830,Minocycline,Caenorhabditis elegans,N2,50 µM,,,43.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1829,Minocycline,Caenorhabditis elegans,N2,200 µM,,,12.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1828,Minocycline,Caenorhabditis elegans,N2,100 µM,,,33.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1827,Minocycline,Caenorhabditis elegans,N2,50 µM,,,6.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1826,Minocycline,Caenorhabditis elegans,N2,200 µM,,,43.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1825,Minocycline,Caenorhabditis elegans,N2,100 µM,,,36.0,S,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1824,Minocycline,Caenorhabditis elegans,N2,50 µM,,,5.0,NS,,NA,Unknown,,NA,No,30479271,None,2024-06-17 08:57:17
1823,Disulfiram,Rattus norvegicus,Wistar,1 in 2000,,,-5.08,NS,,NA,Male,,NA,No,5469789,,2024-06-17 08:57:17
1822,Disulfiram,Rattus norvegicus,Wistar,1 in 1000,,,-21.18,S,,NA,Male,,NA,No,5469789,,2024-06-17 08:57:17
1821,Ganoderma lucidum extract,Caenorhabditis elegans,N2,7.5 mg/mL,,,35.83,S,11.76,NA,Unknown,,NA,No,30476533,None,2024-06-17 08:57:17
1818,Sodium Yeast Nucleate,Drosophila melanogaster,Oregon,5 g/kg,,,20.3,S,,NA,Unknown,,NA,No,18856648,Combined with 0.0025 g/kg of Pyridoxine and 0.0067 g/kg of Biotin,2024-06-17 08:57:17
